Survey ID,Age,Gender,Ethnicity,Marital Status,Education Completed,Household Size,No One,Spouse,Children,Grand Children,Parent,Grandparent,Brother/Sister,Other Relative,Friends,Other ,Religion,Full Time Employment,Part Time Employment,Student,Homemaker,Retired,Occupation,Income,Achieving Ends Meet,US Born,Duration of Residency,Primary Language,English Speaking,English Difficulties,Familiarity with America,Familiarity with Ethnic Origin,Identify Ethnically,Belonging,Present Health,Present Mental Health,Present Oral Health,Hygiene Assistance,Smoking,Drinking,Regular Exercise,Healthy Diet,Hypertension,Diabetes,Arthritis,Physical Check-up,Dentist Check-up,Urgentcare,Folkmedicine,Primary Care,Health Insurance,Dental Insurance,Unmet Health Need,Unmet Dental Needs,Transportation (Medical),Interpretation (Medical),Comunication Problem,Preferance,Language,Family,Close Friend,Acquaintances,Heal Professionals,Mobile Apps,Email,Social Networks,Online Communities,Health Website,Other,Quality of Life,Satisfied With Life
80125,60,Male,Vietnamese,Married,17,4,0,Living with spouse,0,0,0,0,0,0,0,0,Buddhist,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,42,0,Very well,Not at all,Very high,Very high,Very close,Very much,Excellent,Very Good,Very Good,0,0,0,0,0,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,0,Viet,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,8,Neither agree or disagree
10565,48,Female,Vietnamese,Married,16,6,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,"Manager, executive, or official","$70,000 and over",0,No,40,0,Very well,Not at all,High,High,Very close,Very much,Good,Good,Good,0,0,0,0,1,0,0,0,0,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,No,0,8,Agree
80010,58,Female,Vietnamese,Married,9,6,0,0,Living with children,0,0,0,0,0,0,0,Buddhist,0,Employed part time,0,0,0,Other,"$20,000 - $29,999",0,,14,0,Not well,Not much,High,High,Very close,,Very Good,Very Good,Good,0,0,0,1,1,0,0,0,,,Yes,,Yes,0,0,0,0,0,Yes,Yes,Yes,Viet,Yes,Yes,No,No,No,No,No,No,No,0,,Slightly agree
80443,64,Male,Vietnamese,Married,15,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Buddhist,Employed full time,0,0,0,0,Other,"$70,000 and over",0,No,40,0,Very well,Very much,Very high,Very high,Not very close,Very much,Very Good,Very Good,Very Good,0,0,0,1,1,Yes,Yes,Yes,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,Yes,Viet,No,No,No,Yes,No,No,No,No,Yes,0,10,Agree
10294,66,Female,Vietnamese,Married,16,2,0,Living with spouse,0,0,0,0,0,0,0,0,Buddhist,0,0,0,0,Retired,Semi-skilled,"$30,000 - $39,999",0,No,40,0,Well,Much,High,High,Very close,Very much,Very Good,Very Good,Very Good,0,0,0,1,1,Yes,Yes,0,Yes,Yes,0,0,Yes,Yes,0,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,No,0,9,Strongly agree
80382,78,Female,Vietnamese,Single,14,3,0,0,Living with children,Living with grandchildren,0,0,0,0,0,0,Catholic,0,0,Student,0,Retired,,,,No,40,0,Well,Much,Very high,Very high,Very close,Very much,Excellent,Very Good,Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,Yes,Viet,No,No,No,No,No,No,No,No,No,1,4,Neither agree or disagree
10296,82,Male,Vietnamese,Married,14,3,0,Living with spouse,0,Living with grandchildren,0,0,0,0,0,0,Buddhist,0,0,0,0,Retired,Semi-skilled,"$30,000 - $39,999",0,No,40,0,Very well,Much,High,High,Very close,Very much,Very Good,Very Good,Good,0,0,0,1,1,0,0,0,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,No,0,9,
11024,39,Female,Filipino,Single,17,4,0,0,Living with children,0,0,0,0,0,0,0,Catholic,0,0,0,0,0,Service worker,"$10,000 - $19,999",1,No,7,1,Well,Very much,High,High,Somewhat close,Somewhat,Very Good,Excellent,Good,0,0,0,0,0,0,0,0,0,0,Yes,0,0,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,No,0,8,Slightly agree
11069,42,Male,Filipino,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,"Clerical, office, sales","$50,000 - $59,999",0,No,2,1,Well,Not much,High,Very high,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,1,0,0,1,0,0,0,0,0,0,0,0,Yes,0,0,0,0,0,Yes,Yes,English,Yes,No,No,Yes,No,No,No,No,Yes,0,6,Slightly agree
10040080,78,Male,Filipino,Married,17,2,0,Living with spouse,0,0,0,0,0,0,0,0,Protestant,0,0,0,0,0,Professional,"$70,000 and over",0,No,30,0,Very well,Very much,Very high,Very high,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,Yes,Yes,Yes,Yes,0,8,Slightly agree
11131,47,Male,Filipino,Married,,4,0,0,Living with children,0,Living with parents,0,Living with brothers/sisters,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$40,000 - $49,999",0,No,12,1,Well,Much,High,High,Somewhat close,Somewhat,Very Good,Very Good,Fair,0,0,0,1,0,Yes,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,Yes,English,No,No,No,Yes,No,Yes,Yes,No,Yes,0,8,Agree
10939,38,Female,Filipino,Married,16,5,0,Living with spouse,Living with children,0,Living with parents,0,0,0,0,0,Catholic,0,Employed part time,0,0,0,Professional,"$60,000 - $69,999",0,No,12,1,Well,Much,High,High,Very close,Somewhat,Good,Good,Good,0,1,0,0,0,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,No,0,8,Neither agree or disagree
11074,75,Female,Filipino,Single,,3,0,0,Living with children,0,Living with parents,0,0,0,0,0,Catholic,0,0,0,0,Retired,Service worker,"$10,000 - $19,999",,No,0.5,1,Not well,Not much,Low,Low,Not very close,Somewhat,Good,Very Good,Good,1,0,0,0,0,0,0,0,0,Yes,0,0,Yes,0,,0,0,0,0,0,0,English,,,,,,,,,,,10,Strongly agree
11158,41,Female,Filipino,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,10,1,Very well,Not at all,High,High,Not very close,Somewhat,Good,Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,No,0,8,Agree
10010924,43,Male,Filipino,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Service worker,"$70,000 and over",0,No,11,1,Very well,Not at all,High,Very high,Not very close,Somewhat,Good,Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,No,0,8,Agree
10010984,53,Female,Filipino,Married,16,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$70,000 and over",,No,23,0,Very well,Not at all,Very high,Very high,Somewhat close,Not very much,Very Good,Very Good,Good,0,0,0,1,1,Yes,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,0,English,Yes,No,No,No,No,No,No,No,No,0,8,Agree
10919,21,Male,Filipino,Living with a partner,14,5,0,0,0,0,Living with parents,0,Living with brothers/sisters,0,0,0,Protestant,Employed full time,0,0,0,0,Other,"$10,000 - $19,999",0,No,2,1,Very well,Not at all,Very high,Very high,Very close,Very much,Excellent,Excellent,Good,0,0,0,1,1,0,0,0,0,0,Yes,0,0,Yes,Yes,0,0,0,0,0,0,English,Yes,Yes,Yes,No,No,No,No,No,No,0,10,Strongly agree
10010952,45,Female,Filipino,Single,17,4,0,0,0,0,Living with parents,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,17,1,Well,Much,High,High,Very close,Very much,Very Good,Excellent,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,English,Yes,No,No,Yes,No,No,No,No,No,0,8,Strongly disagree
10599,43,Male,Filipino,Married,17,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,0,0,0,0,0,Professional,"$50,000 - $59,999",0,No,12,1,Very well,Not much,High,Very high,Very close,Very much,Very Good,Very Good,Good,0,0,0,1,1,0,0,0,0,Yes,0,0,Yes,Yes,Yes,0,Yes,Yes,0,0,Yes,English,No,No,No,Yes,No,No,No,No,No,0,8,Agree
11196,58,Female,Filipino,Married,16,2,0,Living with spouse,0,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,33,1,Well,Not much,Very high,Very high,Very close,Very much,Good,Fair,Fair,0,0,0,0,0,Yes,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,Yes,0,8,Agree
90071,18,Female,Filipino,Single,13,6,0,0,0,0,Living with parents,0,Living with brothers/sisters,0,0,0,None,0,0,Student,0,0,,"$0 - $9,999",1,No,13,0,Very well,Not at all,Very high,Low,Not very close,Not at all,Good,Fair,Very Good,0,0,0,0,1,0,0,0,0,Yes,0,0,0,0,0,Yes,Yes,0,0,0,0,Tagalog,Yes,Yes,Yes,Yes,No,No,No,No,No,0,4,Slightly disagree
10971,26,Female,Filipino,Single,16,3,0,0,0,0,Living with parents,0,0,0,0,0,Catholic,0,Employed part time,0,0,0,Service worker,"$20,000 - $29,999",0,No,5,1,Very well,Very much,High,High,Very close,Somewhat,Very Good,Very Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,Yes,English,No,No,No,Yes,No,No,No,No,Yes,0,9,Slightly agree
10277,58,Female,Filipino,Married,15,2,0,Living with spouse,0,0,0,0,0,0,0,0,None,0,0,0,Full time homemaker,0,,"$60,000 - $69,999",0,No,30,1,Very well,Not at all,High,High,Very close,Very much,Excellent,Excellent,Excellent,0,0,0,1,1,0,0,Yes,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,0,10,Strongly agree
10040276,18,Female,Filipino,Single,12,5,0,0,0,0,0,0,0,0,Living with friends/roommates,0,None,0,Employed part time,0,0,0,Service worker,"$0 - $9,999",0,No,13,0,Very well,Not at all,High,High,Somewhat close,Somewhat,Good,Good,Very Good,0,0,0,0,0,0,0,0,Yes,0,0,0,Yes,Yes,Yes,0,0,Yes,0,Yes,0,English,Yes,Yes,No,Yes,No,No,No,No,No,0,8,Agree
10010970,21,Female,Filipino,Single,15,1,Living with no one,0,0,0,0,0,0,0,0,0,Protestant,0,0,Student,0,0,,"$0 - $9,999",0,No,1,1,Very well,Not at all,High,High,Very close,Very much,Very Good,Very Good,Very Good,0,0,0,0,1,0,0,0,Yes,0,0,0,Yes,Yes,0,0,0,Yes,0,0,0,English,Yes,No,No,Yes,No,No,Yes,No,Yes,0,8,Slightly agree
10011102,19,Female,Filipino,Single,12,4,0,0,0,0,0,0,0,0,Living with friends/roommates,0,Catholic,0,0,0,0,0,,"$70,000 and over",0,Yes,18,0,Very well,Not at all,Very high,Low,Very close,Somewhat,Good,Fair,Very Good,0,0,0,0,0,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,0,English,Yes,Yes,No,Yes,Yes,No,No,No,Yes,0,7,Agree
10040275,19,Female,Filipino,Single,12,4,0,0,0,0,Living with parents,,0,0,0,0,Catholic,0,0,Student,0,0,,"$60,000 - $69,999",0,Yes,19,0,Very well,Not at all,High,High,Very close,Very much,Very Good,Very Good,Excellent,0,0,0,1,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,Yes,English,Yes,No,No,No,No,No,No,No,No,0,8,Slightly agree
11079,19,Male,Filipino,Single,13,4,0,0,0,0,0,0,0,0,Living with friends/roommates,0,Catholic,0,0,Student,0,0,Other,"$0 - $9,999",0,No,12,1,Very well,Not at all,High,High,Very close,Somewhat,Very Good,Very Good,Very Good,0,0,0,0,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,0,0,0,Yes,0,0,Yes,English,Yes,No,No,Yes,No,No,No,No,No,0,7,Slightly agree
10948,26,Female,Filipino,Married,13,2,0,Living with spouse,0,0,0,0,0,0,0,0,Protestant,0,0,0,0,0,,"$0 - $9,999",0,No,0.5,1,Well,Very much,High,High,Very close,Very much,Very Good,Excellent,Excellent,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,English,No,No,No,No,No,No,No,No,Yes,0,10,Slightly disagree
11023,39,Female,Filipino,Other,10,3,0,0,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Other,"$10,000 - $19,999",1,No,8,1,Well,Much,High,High,Somewhat close,Somewhat,Very Good,Excellent,Excellent,0,0,0,1,1,0,0,0,Yes,Yes,0,0,0,Yes,Yes,0,0,Yes,0,0,Yes,English,Yes,Yes,No,No,No,No,No,No,No,0,9,
11156,45,Male,Filipino,Single,16,1,Living with no one,0,0,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$60,000 - $69,999",0,No,15,0,Well,Not at all,High,Very high,Somewhat close,Somewhat,Very Good,Very Good,Very Good,0,0,1,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,Yes,English,No,No,No,Yes,No,No,No,No,Yes,0,8,Slightly agree
10921,76,Female,Filipino,Married,15,2,0,0,Living with children,0,0,0,0,0,0,0,Catholic,0,0,0,0,Retired,Other,"$10,000 - $19,999",0,No,27,1,Not well,Not much,High,Low,Not very close,Not very much,Very Good,,Excellent,0,0,0,0,0,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,English,Yes,No,No,No,No,No,No,No,No,0,10,Strongly agree
90037,60,Female,Filipino,Married,8,5,0,Living with spouse,Living with children,Living with grandchildren,0,0,0,0,0,0,Catholic,0,0,0,0,0,,,,No,0.5,1,Not well,Not at all,Low,Very high,Not at all,Not at all,Good,Good,,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Tagalog,,,,,,,,,,,5,Agree
1011801,32,Male,Filipino,Married,17,4,0,Living with spouse,Living with children,0,Living with parents,0,0,0,0,0,Catholic,0,Employed part time,0,0,0,Other,"$20,000 - $29,999",0,No,1,1,Well,Not at all,High,Very high,Very close,Not very much,Very Good,Very Good,Good,0,1,0,1,1,Yes,0,0,Yes,0,Yes,0,0,Yes,0,0,0,0,0,0,0,English,No,Yes,Yes,No,No,No,No,No,No,0,9,Neither agree or disagree
10299,30,Female,Filipino,Married,16,4,0,Living with spouse,Living with children,0,Living with parents,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,1,1,Well,Much,High,Very high,Very close,Somewhat,Very Good,Very Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,Yes,0,0,0,English,No,No,No,Yes,No,No,No,No,Yes,0,9,Agree
11147,29,Female,Filipino,Married,16,3,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,0,0,0,0,0,Semi-skilled,"$0 - $9,999",1,No,4,1,Well,Much,Low,High,Not very close,Not very much,Good,Good,Good,0,0,0,0,0,0,0,0,0,Yes,0,0,0,0,Yes,0,0,0,0,0,0,English,Yes,No,No,No,No,No,No,No,No,0,7,Slightly agree
11116,18,Male,Filipino,Single,12,4,0,0,0,0,0,0,0,0,Living with friends/roommates,0,Protestant,0,0,Student,0,0,,"$70,000 and over",0,Yes,18,0,Very well,Not at all,High,Low,Not very close,Somewhat,Excellent,Very Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,0,Yes,Yes,0,0,Yes,0,0,0,English,Yes,No,No,Yes,No,No,No,No,Yes,0,10,Agree
10010969,22,Male,Filipino,Single,13,5,0,0,0,0,Living with parents,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Service worker,"$10,000 - $19,999",1,No,1,1,Very well,Not at all,Low,Very high,Very close,Very much,Good,Very Good,Very Good,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,0,0,Yes,0,0,0,English,Yes,No,No,No,No,No,No,No,No,0,5,Disagree
11092,20,Female,Filipino,Single,14,4,0,0,0,0,Living with parents,0,Living with brothers/sisters,0,0,0,Catholic,0,0,Student,0,0,,"$70,000 and over",0,Yes,20,0,Very well,Very much,Very high,High,Very close,Somewhat,Very Good,Excellent,Very Good,0,0,0,0,0,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,Yes,No,No,Yes,No,No,No,No,Yes,0,8,Agree
10011090,20,Male,Filipino,Single,14,4,0,0,0,0,Living with parents,0,Living with brothers/sisters,0,0,0,Catholic,0,Employed part time,Student,0,0,Service worker,"$70,000 and over",0,No,9,1,Very well,Very much,Very high,Very high,Very close,Very much,Excellent,Excellent,Excellent,0,0,0,1,1,0,0,0,,,,,Yes,Yes,Yes,0,0,0,0,0,0,English,No,Yes,No,No,No,No,No,Yes,Yes,0,9,Agree
90019,62,Female,Filipino,Married,12,6,0,0,Living with children,Living with grandchildren,0,0,0,0,0,0,Catholic,0,0,0,0,0,Business owner,,,No,,1,Not well,Not much,High,High,Not very close,Very much,Good,Fair,Good,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Tagalog,No,No,No,Yes,No,No,No,No,No,0,8,Slightly agree
10960,22,Female,Filipino,Single,16,2,0,0,0,0,0,0,0,0,Living with friends/roommates,0,Catholic,Employed full time,0,0,0,0,Service worker,"$0 - $9,999",0,No,1,1,Very well,Not much,High,High,Somewhat close,Somewhat,Fair,Very Good,Good,0,0,0,0,0,0,0,0,0,0,Yes,0,0,Yes,0,Yes,0,0,0,0,Yes,English,No,No,No,Yes,No,No,No,No,No,0,8,Disagree
10133,26,Female,Filipino,Married,12,2,0,Living with spouse,0,0,0,0,0,0,0,0,Protestant,0,0,0,0,0,,"$30,000 - $39,999",0,No,1,1,Well,Not much,Low,High,Very close,Very much,Excellent,Excellent,Very Good,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,English,Yes,Yes,No,Yes,No,No,No,No,Yes,0,8,Agree
10920,46,Male,Filipino,Married,14,5,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Protestant,Employed full time,0,0,0,0,Skilled trades,"$20,000 - $29,999",0,No,1,1,Very well,Not at all,High,Very high,Very close,Very much,Excellent,Excellent,Good,0,0,0,0,0,0,0,0,Yes,0,0,0,0,Yes,Yes,0,0,0,0,0,0,English,Yes,No,No,Yes,No,No,Yes,No,Yes,0,7,Slightly agree
10937,28,Female,Filipino,Married,16,2,0,Living with spouse,0,0,0,0,0,0,0,0,Catholic,0,0,0,0,0,Professional,"$10,000 - $19,999",0,No,1,1,Well,Not at all,Low,High,Very close,Very much,Excellent,Excellent,Good,0,0,0,0,0,0,0,0,0,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,Yes,English,Yes,Yes,Yes,Yes,No,No,No,No,Yes,0,6,Slightly agree
10954,59,Male,Filipino,Married,12,2,0,Living with spouse,0,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Semi-skilled,"$50,000 - $59,999",0,Yes,59,0,Very well,Not at all,High,Low,Somewhat close,Somewhat,Very Good,Very Good,Good,0,0,0,1,1,Yes,0,0,Yes,Yes,0,0,Yes,Yes,0,Yes,0,Yes,0,0,Yes,English,Yes,Yes,Yes,No,No,No,No,No,Yes,0,9,Strongly agree
11091,21,Female,Filipino,Single,16,6,0,0,0,0,0,0,0,0,Living with friends/roommates,0,Catholic,Employed full time,0,0,0,0,Service worker,"$10,000 - $19,999",0,No,1,1,Well,Much,High,Very high,Very close,Very much,Excellent,Excellent,Excellent,0,0,0,0,0,0,0,0,0,0,0,0,Yes,Yes,0,0,0,Yes,0,0,Yes,English,Yes,Yes,Yes,Yes,Yes,No,Yes,No,Yes,0,10,Slightly agree
10011082,37,Female,Filipino,Married,16,5,0,Living with spouse,Living with children,0,0,0,0,,0,0,Protestant,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,20,1,Very well,Not at all,Very high,Very high,Very close,Very much,Very Good,Very Good,Good,0,0,0,0,1,0,0,0,Yes,0,0,0,Yes,Yes,Yes,0,0,0,0,0,Yes,English,No,No,No,Yes,No,No,No,No,Yes,0,8,Agree
90038,69,Male,Filipino,Married,6,5,0,Living with spouse,Living with children,Living with grandchildren,0,0,0,0,0,0,Catholic,0,0,0,0,0,,,,No,0.5,1,Not well,Not much,Low,Very high,,,Fair,Fair,Fair,0,0,0,0,1,0,0,0,Yes,0,0,0,,,,,,,,,Yes,Tagalog,,,,,,,,,,,6,Slightly agree
11106,19,Female,Filipino,Single,14,2,0,0,0,0,0,0,0,0,Living with friends/roommates,0,Catholic,0,0,Student,0,0,,"$0 - $9,999",0,Yes,19,0,Very well,Not at all,Very high,High,Very close,Very much,Excellent,Excellent,Excellent,0,0,0,0,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,Yes,0,0,Yes,English,Yes,No,No,No,No,No,No,No,No,0,10,Strongly agree
10932,61,Female,Filipino,Married,16,3,0,Living with spouse,0,0,0,0,0,,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,25,1,Very well,Not at all,Very high,Very high,Very close,Very much,Very Good,Excellent,Very Good,0,0,0,0,1,Yes,0,0,Yes,0,0,0,Yes,Yes,0,0,Yes,0,0,0,0,English,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,0,9,Agree
10942,44,Female,Filipino,Single,14,4,0,0,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$50,000 - $59,999",0,No,15,0,Well,Much,High,Very high,Very close,Very much,Very Good,Excellent,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,0,7,Slightly agree
11101,18,Female,Filipino,Single,13,4,0,0,0,0,Living with parents,0,Living with brothers/sisters,0,0,0,Catholic,0,0,Student,0,0,,"$70,000 and over",0,Yes,18,0,Very well,Not at all,Very high,High,Very close,Very much,Excellent,Excellent,Excellent,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,0,0,0,0,English,Yes,No,No,No,No,No,No,No,Yes,0,10,Strongly agree
90045,27,Female,Filipino,Married,,7,0,0,0,0,0,0,Living with brothers/sisters,0,0,0,Catholic,Employed full time,0,0,0,0,"Manager, executive, or official","$40,000 - $49,999",0,No,1,1,Very well,Very much,Very high,Very high,Somewhat close,Very much,Good,Good,Very Good,0,0,0,1,1,0,0,0,Yes,Yes,Yes,0,Yes,0,0,0,0,0,0,0,Yes,Tagalog,Yes,No,No,No,No,No,No,No,No,0,10,Strongly agree
10011002,42,Female,Filipino,Married,17,4,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$50,000 - $59,999",0,No,2,1,Very well,Very much,High,Very high,Very close,Very much,Excellent,Excellent,Very Good,0,0,0,0,1,0,0,0,Yes,0,0,0,0,Yes,Yes,0,0,0,0,0,Yes,English,No,No,No,Yes,No,No,No,No,Yes,1,8,Strongly agree
10040049,19,Female,Filipino,Single,13,6,0,0,0,0,Living with parents,0,Living with brothers/sisters,0,0,0,Catholic,0,0,Student,0,0,,"$70,000 and over",0,Yes,19,0,Very well,Not at all,Very high,High,Somewhat close,Very much,Excellent,Excellent,Excellent,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,Yes,Yes,0,0,English,Yes,No,No,Yes,No,No,No,No,No,0,8,Agree
10154,50,Male,Filipino,Single,17,3,0,0,Living with children,0,0,0,0,,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$70,000 and over",1,No,20,1,Very well,Not much,High,High,Somewhat close,Somewhat,Good,Good,Good,0,0,0,0,0,Yes,Yes,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,Yes,0,English,Yes,Yes,No,Yes,No,No,No,No,No,0,8,Agree
10011091,19,Male,Filipino,Single,13,2,0,0,0,0,0,0,Living with brothers/sisters,0,0,0,Catholic,0,Employed part time,0,0,0,Other,"$10,000 - $19,999",0,No,13,0,Very well,Not at all,Very high,High,Very close,Somewhat,Excellent,Very Good,Good,0,0,0,1,1,0,0,0,Yes,Yes,0,0,Yes,Yes,Yes,0,0,Yes,0,0,0,English,Yes,No,No,Yes,Yes,No,No,No,Yes,0,8,Agree
11113,20,Female,Filipino,Single,13,6,0,0,0,0,0,0,0,0,Living with friends/roommates,0,Catholic,0,0,Student,0,0,,"$0 - $9,999",1,No,6,0,Very well,Not at all,High,High,Somewhat close,Very much,Excellent,Very Good,Excellent,0,0,0,1,1,0,0,0,Yes,Yes,0,0,0,Yes,Yes,0,0,0,0,0,0,English,Yes,No,No,No,No,No,No,No,No,0,7,Agree
10011099,20,Female,Filipino,Single,13,6,0,0,0,0,0,0,0,0,Living with friends/roommates,0,Catholic,0,0,Student,0,0,Other,"$0 - $9,999",1,No,12,1,Very well,Not at all,Very high,Very high,Somewhat close,Somewhat,Excellent,Excellent,Excellent,0,0,0,1,1,0,0,0,Yes,Yes,0,0,0,Yes,Yes,0,0,0,0,0,0,English,Yes,No,No,No,No,No,No,No,No,0,10,Agree
10040133,43,Male,Filipino,Married,16,4,0,0,0,0,Living with parents,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,30,0,Well,Not at all,Very high,High,Very close,Very much,Very Good,Very Good,Fair,0,0,0,1,1,0,0,0,Yes,Yes,0,0,0,Yes,Yes,0,0,0,0,0,Yes,English,Yes,Yes,Yes,No,No,No,No,No,No,0,7,Slightly agree
11128,41,Female,Filipino,Married,17,5,0,Living with spouse,Living with children,0,0,0,0,0,0,0,Catholic,Employed full time,0,0,0,0,Professional,"$70,000 and over",0,No,18,1,Well,Much,High,Very high,Very close,Very much,Very Good,Very Good,Good,0,0,0,0,1,0,0,0,Yes,Yes,Yes,0,Yes,Yes,Yes,0,0,0,0,0,0,English,No,No,No,Yes,No,No,No,No,No,0,7,Agree
10010990,28,Female,Filipino,Married,14,7,0,Living with spouse,Living with children,0,Living with parents,0,0,0,0,0,Catholic,0,0,0,Full time homemaker,0,,,1,No,2,0,Well,Much,Low,High,Very close,Very much,Fair,Good,Very Good,0,0,0,1,1,Yes,0,0,Yes,Yes,Yes,0,0,Yes,0,0,0,Yes,0,0,Yes,English,Yes,No,No,No,No,No,No,No,No,0,8,Slightly agree
11073,66,Female,Filipino,Single,16,3,0,0,0,Living with grandchildren,0,0,0,0,0,0,Protestant,0,0,0,0,Retired,,"$40,000 - $49,999",0,No,44,1,Well,Not at all,High,Very high,Very close,Very much,Very Good,Very Good,Very Good,0,0,0,1,1,Yes,0,Yes,Yes,0,0,0,Yes,Yes,0,0,0,0,0,0,0,English,Yes,No,No,Yes,No,No,No,No,Yes,0,8,Agree
